고객ID,나이,멤버십등급,월평균구매금액,구매횟수,리뷰점수,이탈여부,성별_남,성별_여,거주지역_경기,거주지역_기타,거주지역_대구,거주지역_부산,거주지역_서울,가입경로_광고,가입경로_앱,가입경로_웹,가입경로_지인추천,쿠폰사용여부_N,쿠폰사용여부_Y,1회당평균구매금액
C0331,0.19514922076669106,실버,-0.17257321116224378,-0.18282138097720146,0.6731755384200208,0,True,False,False,False,True,False,False,False,False,False,True,False,True,-0.18103988291003886
C0332,-0.43114362727524674,VIP,0.759728232118866,1.8360650347219547,0.4879157581479993,0,True,False,False,False,True,False,False,False,False,True,False,True,False,-0.19038300976692055
C0333,-0.6399079099558926,실버,0.04373828142409425,-0.18282138097720146,0.6731755384200208,0,True,False,True,False,False,False,False,False,False,True,False,True,False,-0.018347094899974874
C0334,1.2389706341699207,브론즈,-0.38635164907318037,-1.0801042323990488,-1.179422264300199,1,True,False,False,False,True,False,False,True,False,False,False,True,False,0.19311133055454455
C0335,4.944531484830035e-16,브론즈,-0.6746295819729814,-1.0801042323990488,-1.5499418248442434,1,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3128028959640929
C0336,1.1693825399430386,브론즈,-0.44559765551178837,-0.18282138097720146,-0.9941624840281768,1,False,True,False,False,True,False,False,True,False,False,False,False,True,-0.3863877704172024
C0337,1.7260872937580947,브론즈,-0.3670896502775794,-0.855783519543587,-0.6236429234841331,1,False,True,False,False,False,True,False,False,True,False,False,False,True,-0.015571482006780213
C0338,-0.6399079099558926,실버,-0.0776960052887355,-0.6314628066881252,-0.4383831432121109,0,True,False,False,True,False,False,False,False,False,True,False,True,False,0.14365983806465246
C0339,-1.0574364753171845,골드,0.11484299356490216,0.490140757589184,1.0436950989640652,0,True,False,True,False,False,False,False,True,False,False,False,True,False,-0.19831682624029157
C0340,1.6564991995312126,골드,0.2946730289812197,1.1631028961555694,0.0,0,False,True,True,False,False,False,False,False,True,False,False,False,True,-0.25119102768840795
C0341,0.5430896919011009,브론즈,-0.3912400647757734,-0.6314628066881252,-0.4383831432121109,1,True,False,False,False,False,False,True,False,True,False,False,True,False,-0.18649321681388398
C0342,-0.7094960041827747,실버,0.07708032071957424,0.041499331878260354,0.30265597787597714,1,False,True,False,False,False,True,False,False,False,False,True,False,True,-0.08699001944433604
C0343,0.47350159767421895,브론즈,-0.5808092870729746,-1.0801042323990488,-0.8089027037561554,1,False,True,True,False,False,False,False,False,False,True,False,True,False,-0.14815268688067626
C0344,0.055973032312927086,VIP,0.6235871813830473,2.0603857475774165,1.0436950989640652,0,True,False,True,False,False,False,False,False,False,True,False,True,False,-0.26505430737174795
C0345,1.5173230110774487,브론즈,3.6492249852780687,-1.0801042323990488,-0.6236429234841331,1,True,False,False,False,False,False,True,False,True,False,False,True,False,7.275358698528187
C0346,-0.8486721926365386,실버,-0.26898029079989483,-0.4071420938326633,0.30265597787597714,0,True,False,False,False,False,True,False,False,False,True,False,True,False,-0.17196953942330057
C0347,1.7956753879849765,브론즈,-0.5966301115553829,-0.4071420938326633,0.6731755384200208,0,True,False,True,False,False,False,False,False,False,True,False,True,False,-0.45947455926486164
C0348,1.5869111053043305,실버,-0.5257460312618909,0.26582004473372217,0.6731755384200208,1,True,False,False,False,True,False,False,False,True,False,False,True,False,-0.5125275054741071
C0349,-1.1270245695440666,실버,-0.2627067534085701,-0.6314628066881252,0.6731755384200208,1,False,True,False,False,False,False,True,False,False,True,False,False,True,-0.05115126368946
C0350,-1.1966126637709484,골드,0.2047792906279907,0.26582004473372217,2.34051356086822,0,False,True,False,True,False,False,False,False,True,False,False,True,False,-0.08518163424196652
C0351,0.12556112653980905,브론즈,-0.5517955875755645,-0.855783519543587,-0.4383831432121109,1,False,True,False,False,False,False,True,False,False,False,True,True,False,-0.25868416269709227
C0352,-1.6141412291322403,VIP,0.8995984208745201,2.5090271732883402,1.784734220052154,0,False,True,False,False,False,False,True,False,False,False,True,True,False,-0.23888559018615949
C0353,-0.7094960041827747,실버,-0.21207848312089125,-1.0801042323990488,0.4879157581479993,0,False,True,False,False,False,True,False,False,True,False,False,False,True,0.49895254798255856
C0354,-0.22237934459460082,골드,0.3089193976321797,0.9387821833001077,-0.06786358266806648,0,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.20395388409722617
C0355,1.7260872937580947,골드,0.19258335719805378,0.041499331878260354,0.30265597787597714,0,True,False,False,False,False,False,True,True,False,False,False,True,False,-0.010976618800770511
C0356,1.7956753879849765,VIP,0.7742948598086634,1.611744321866493,1.0436950989640652,0,False,True,True,False,False,False,False,False,True,False,False,True,False,-0.148427019119603
C0357,-1.2662007579978305,브론즈,-0.46451452799075893,-1.0801042323990488,-0.2531233629400887,0,True,False,False,False,True,False,False,False,False,True,False,True,False,0.05593915080327245
C0358,4.944531484830035e-16,브론즈,-0.3414064630940694,-1.0801042323990488,-0.9941624840281768,1,True,False,False,False,False,True,False,False,False,True,False,True,False,0.27198802004524375
C0359,-1.4749650406784764,브론즈,-0.48974556543477277,-1.0801042323990488,-0.6236429234841331,1,False,True,True,False,False,False,False,False,False,True,False,True,False,0.011659865655256035
C0360,0.8910301630355109,브론즈,-0.44000923441923157,-0.855783519543587,0.0,1,False,True,True,False,False,False,False,False,True,False,False,False,True,-0.11154931485196845
C0361,1.2389706341699207,실버,-0.17219766608089693,-0.4071420938326633,0.4879157581479993,1,False,True,False,False,True,False,False,False,False,True,False,True,False,-0.08704506006300548
C0362,1.4477349168505667,VIP,0.6483451177562194,1.1631028961555694,1.2289548792360883,0,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.10795766677014487
C0363,-0.9878483810903026,VIP,0.7266778208991883,2.2847064604328784,0.8584353186920437,0,True,False,False,False,False,True,False,False,False,True,False,False,True,-0.2614553982521893
C0364,1.4477349168505667,실버,0.03887469359125792,0.26582004473372217,0.8584353186920437,1,False,True,False,False,True,False,False,False,True,False,False,False,True,-0.18223322497760824
C0365,-1.3357888522247126,실버,-0.24414212100872182,0.26582004473372217,0.4879157581479993,1,False,True,False,False,False,False,True,False,True,False,False,True,False,-0.34779362868227925
C0366,0.055973032312927086,골드,0.21044088895515592,0.041499331878260354,-0.4383831432121109,0,False,True,False,True,False,False,False,False,False,True,False,True,False,0.0007755546255160919
C0367,-0.08320315614083687,VIP,0.8230357761116991,2.0603857475774165,1.2289548792360883,0,False,True,False,False,False,True,False,False,True,False,False,True,False,-0.2032855581992893
C0368,-0.6399079099558926,브론즈,-0.36722834471920157,-0.6314628066881252,-0.6236429234841331,1,False,True,False,False,False,True,False,False,True,False,False,True,False,-0.16120955255778235
C0369,-1.6837293233591224,실버,-0.21226597906396008,-0.6314628066881252,0.4879157581479993,0,True,False,False,False,False,False,True,False,True,False,False,True,False,0.0019614496164680733
C0370,1.0302063514892748,골드,-0.10625506308729529,0.7144614704446458,1.4142146595081095,1,True,False,False,False,False,False,True,False,True,False,False,True,False,-0.3536590901471646
C0371,-0.5703198157290107,브론즈,-0.43768365055410074,-0.855783519543587,-0.6236429234841331,1,True,False,False,False,True,False,False,False,True,False,False,True,False,-0.10848834704609892
C0372,0.612677786127983,실버,-0.4643694269531622,0.7144614704446458,0.30265597787597714,1,True,False,False,False,False,False,True,True,False,False,False,True,False,-0.5250610577912157
C0373,-0.2919674388214828,VIP,0.847007655553227,2.6492276188230037,1.4142146595081095,0,True,False,False,True,False,False,False,False,False,True,False,True,False,-0.2690498826513911
C0374,-0.43114362727524674,VIP,0.7000675933154782,1.1631028961555694,0.8584353186920437,0,True,False,True,False,False,False,False,False,False,False,True,True,False,-0.08701062502018518
C0375,1.4477349168505667,VIP,0.7938723595953077,2.6492276188230037,1.2289548792360883,0,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.28330465172093955
C0376,-1.4749650406784764,골드,0.0611152945072424,0.26582004473372217,0.0,0,False,True,False,False,False,True,False,False,True,False,False,True,False,-0.16922282179188483
C0377,0.8910301630355109,브론즈,-0.6714848467222345,-0.4071420938326633,-0.8089027037561554,1,False,True,True,False,False,False,False,False,False,True,False,True,False,-0.5251578307214353
C0378,0.8910301630355109,브론즈,-0.46660340335932043,-0.4071420938326633,-2.2909809459323314,1,False,True,True,False,False,False,False,True,False,False,False,True,False,-0.3453791776966858
C0379,-0.43114362727524674,실버,-0.21738669442862477,-0.6314628066881252,-0.4383831432121109,1,False,True,False,False,True,False,False,False,False,True,False,False,True,-0.003430519293972723
C0380,-0.8486721926365386,실버,-0.26912928873163616,0.041499331878260354,-0.06786358266806648,0,False,True,False,False,True,False,False,False,False,True,False,True,False,-0.31483311822529747
C0381,-1.7533174175860045,실버,-0.20402389932309742,-0.18282138097720146,-0.2531233629400887,0,True,False,True,False,False,False,False,False,False,True,False,True,False,-0.20469466001200948
C0382,1.5869111053043305,실버,0.09910426295791981,0.041499331878260354,-0.2531233629400887,0,False,True,False,False,True,False,False,False,True,False,False,True,False,-0.07249590053495113
C0383,1.6564991995312126,실버,-0.1192963280436155,-0.18282138097720146,0.30265597787597714,0,True,False,False,True,False,False,False,False,False,True,False,True,False,-0.14096912870544515
C0384,-0.9182602868634206,골드,0.2816287408139897,1.1631028961555694,-0.06786358266806648,0,True,False,True,False,False,False,False,True,False,False,False,False,True,-0.25647382295068083
C0385,-1.6837293233591224,브론즈,-0.4007092946996805,-0.855783519543587,-2.105721165660309,1,False,True,False,False,False,False,True,True,False,False,False,True,False,-0.059822154177247885
C0386,-1.3357888522247126,브론즈,-0.3289009508301924,-0.855783519543587,-0.9941624840281768,0,False,True,True,False,False,False,False,False,True,False,False,False,True,0.034693047821261064
C0387,-1.5445531349053585,브론즈,-0.5175424847133507,-0.4071420938326633,-0.2531233629400887,1,True,False,True,False,False,False,False,False,False,False,True,True,False,-0.3900770248117328
C0388,1.2389706341699207,브론즈,-0.7282347806046839,-0.6314628066881252,0.4879157581479993,1,True,False,False,False,False,False,True,False,True,False,False,False,True,-0.5413391516750375
C0389,1.4477349168505667,골드,0.14173687287214887,0.9387821833001077,1.2289548792360883,0,True,False,False,False,False,False,True,True,False,False,False,True,False,-0.277303252925608
C0390,-1.2662007579978305,실버,-0.12187136416194222,-0.4071420938326633,-1.179422264300199,0,True,False,False,False,True,False,False,False,True,False,False,True,False,-0.04288491250547288
C0391,0.8910301630355109,브론즈,-0.6056444570695253,-1.3044249452545107,-0.9941624840281768,1,True,False,True,False,False,False,False,True,False,False,False,True,False,0.08390994914950844
C0392,-1.1270245695440666,골드,0.1431176379403055,0.490140757589184,0.0,0,False,True,False,True,False,False,False,False,False,False,True,False,True,-0.1834306245507814
C0393,-0.43114362727524674,실버,-0.29175326293474235,-0.4071420938326633,0.11739619760395491,0,False,True,False,False,False,False,True,False,True,False,False,True,False,-0.19195228743880058
C0394,0.40391350344733695,브론즈,-0.3263510810258198,-0.4071420938326633,-0.4383831432121109,1,False,True,False,False,False,False,True,False,True,False,False,True,False,-0.22231105996556172
C0395,0.8214420688086288,브론즈,-0.41138462728568653,-0.4071420938326633,-1.5499418248442434,0,False,True,False,False,False,True,False,False,False,False,True,True,False,-0.2969259990132029
C0396,1.3781468226236846,브론즈,-0.42244825397894564,-0.855783519543587,-0.8089027037561554,0,False,True,False,False,False,True,False,False,True,False,False,True,False,-0.0884352932192994
C0397,-1.6141412291322403,실버,-0.1433547530640653,0.490140757589184,0.30265597787597714,0,False,True,False,False,False,False,True,False,False,True,False,False,True,-0.3342543001502893
C0398,-1.0574364753171845,브론즈,-0.5002749963300553,-0.18282138097720146,-0.2531233629400887,0,True,False,False,False,False,False,True,True,False,False,False,True,False,-0.42751184067504944
C0399,-0.7790840984096566,브론즈,-0.4737441912291294,-0.855783519543587,-1.3646820445722212,0,True,False,False,False,False,False,True,False,False,True,False,False,True,-0.1559517628891147
C0400,-0.6399079099558926,브론즈,-0.6299808333103523,-1.3044249452545107,-0.9941624840281768,0,False,True,True,False,False,False,False,False,True,False,False,False,True,0.019846153986817563
C0401,1.7956753879849765,실버,-0.46063709168670885,0.490140757589184,0.0,0,True,False,True,False,False,False,False,False,False,True,False,True,False,-0.5012989788577207
C0402,1.0302063514892748,브론즈,-0.4791084344922323,-0.855783519543587,-1.179422264300199,1,True,False,False,False,False,False,True,False,True,False,False,True,False,-0.16301225904124408
C0403,-0.6399079099558926,골드,0.1996531578467052,0.7144614704446458,0.30265597787597714,0,True,False,False,False,False,False,True,True,False,False,False,False,True,-0.20724421189274803
C0404,1.7260872937580947,브론즈,-0.35943072181689634,-1.0801042323990488,0.0,1,False,True,True,False,False,False,False,False,True,False,False,False,True,0.24035629291786687
C0405,-0.01361506191395489,실버,-0.036043735088495364,-0.6314628066881252,0.11739619760395491,0,True,False,False,True,False,False,False,False,True,False,False,False,True,0.18751850428123884
C0406,0.055973032312927086,실버,-0.036194840854880284,-0.855783519543587,-0.06786358266806648,1,False,True,False,False,True,False,False,False,True,False,False,False,True,0.4199571497311443
C0407,-0.22237934459460082,실버,-0.32635705202658866,0.041499331878260354,-1.7352016051162655,1,True,False,True,False,False,False,False,False,True,False,False,True,False,-0.35249513155327494
C0408,-1.2662007579978305,브론즈,-0.5358688008954937,-1.3044249452545107,-0.6236429234841331,1,True,False,False,False,False,False,True,False,True,False,False,False,True,0.2675894460573686
C0409,1.5869111053043305,골드,0.21731855590538962,2.0603857475774165,-0.06786358266806648,0,True,False,False,False,False,False,True,True,False,False,False,True,False,-0.3908747216890817
C0410,-1.7533174175860045,골드,0.44912660903975066,0.26582004473372217,1.0436950989640652,0,True,False,False,False,False,False,True,False,False,False,True,False,True,0.05775771986525653
C0411,-1.1270245695440666,브론즈,-0.32882896908996956,-1.5287456581099725,-1.7352016051162655,1,False,True,False,False,False,True,False,False,False,False,True,False,True,2.368246049233622
C0412,-0.9878483810903026,브론즈,-0.3695848889409029,-0.6314628066881252,-0.8089027037561554,0,True,False,False,False,False,True,False,True,False,False,False,True,False,-0.16369092718508005
C0413,-0.7790840984096566,VIP,0.6371022764609217,2.5090271732883402,1.2289548792360883,0,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.3116227058446584
C0414,-1.3357888522247126,실버,-0.3133830301008013,-0.18282138097720146,0.11739619760395491,1,False,True,False,True,False,False,False,True,False,False,False,True,False,-0.2869461468278587
C0415,-1.7533174175860045,브론즈,-0.40692705225877507,-0.6314628066881252,0.0,0,False,True,False,True,False,False,False,False,True,False,False,True,False,-0.20301117236956392
C0416,0.6822658803548649,브론즈,-0.6204304978362565,-1.5287456581099725,-0.9941624840281768,0,True,False,False,True,False,False,False,False,False,False,True,True,False,0.833005106057373
C0417,1.7260872937580947,실버,-0.2405308764377684,-0.4071420938326633,-1.179422264300199,1,False,True,False,False,False,False,True,False,False,True,False,True,False,-0.147005846716849
C0418,-1.3357888522247126,골드,0.15007649972124162,0.26582004473372217,-0.4383831432121109,0,False,True,False,False,False,False,True,False,False,True,False,False,True,-0.11718191012343426
C0419,-0.7094960041827747,실버,-0.033605820264016456,-1.0801042323990488,-0.4383831432121109,0,True,False,True,False,False,False,False,True,False,False,False,True,False,0.8121636851504556
C0420,0.055973032312927086,VIP,0.6408412072924277,1.8360650347219547,0.0,0,False,True,False,False,True,False,False,True,False,False,False,True,False,-0.22950322394041264
C0421,4.944531484830035e-16,실버,-0.48920196665222154,-1.0801042323990488,-0.4383831432121109,0,False,True,False,False,False,False,True,False,False,False,True,True,False,0.01261385597579318
C0422,0.7518539745817469,브론즈,-0.43906870796006453,-1.5287456581099725,-0.2531233629400887,1,False,True,False,False,False,True,False,False,False,True,False,False,True,1.78784936405135
C0423,0.9606182572623928,실버,-0.29257268279897636,-0.4071420938326633,0.0,1,True,False,False,False,True,False,False,False,False,True,False,True,False,-0.19267130911804925
C0424,0.334325409220455,브론즈,-0.4912492803923642,-1.3044249452545107,-1.5499418248442434,1,True,False,True,False,False,False,False,False,True,False,False,False,True,0.3850471888816487
C0425,-0.2919674388214828,브론즈,3.432631227864077,-0.6314628066881252,-0.9941624840281768,1,True,False,False,False,False,False,True,False,True,False,False,False,True,3.8399354477661105
C0426,-1.0574364753171845,브론즈,-0.5269921463607934,-0.6314628066881252,-0.6236429234841331,1,False,True,False,False,False,False,True,False,True,False,False,True,False,-0.32943633145856605
C0427,1.3085587283968028,브론즈,-0.4067651708872615,-0.4071420938326633,-0.6236429234841331,0,False,True,False,False,False,False,True,False,True,False,False,False,True,-0.2928725345540309
C0428,1.0997944457161568,골드,-0.010153913612144926,1.1631028961555694,2.1552537805961984,0,True,False,False,False,False,True,False,False,True,False,False,False,True,-0.37464263405439047
C0429,-1.6837293233591224,브론즈,-0.5544839014682502,-0.4071420938326633,-1.3646820445722212,1,True,False,False,False,True,False,False,False,False,False,True,False,True,-0.42249225010501523
C0430,0.8214420688086288,실버,-0.13630000767611083,-0.18282138097720146,-0.06786358266806648,0,False,True,False,False,True,False,False,False,False,True,False,True,False,-0.15375798246797207
C0431,-1.4749650406784764,실버,-0.28297559619232204,0.041499331878260354,0.30265597787597714,1,False,True,False,False,False,False,True,True,False,False,False,False,True,-0.3239454753418934
C0432,0.8910301630355109,실버,-0.39536976845766636,0.041499331878260354,-0.06786358266806648,1,False,True,True,False,False,False,False,False,False,True,False,True,False,-0.3979129095054043
C0433,4.944531484830035e-16,골드,0.23858575440696767,0.7144614704446458,0.30265597787597714,0,True,False,True,False,False,False,False,False,True,False,False,False,True,-0.18861015437021741
C0434,-1.3357888522247126,골드,0.28994439565417707,0.490140757589184,-0.4383831432121109,1,False,True,False,False,False,True,False,False,True,False,False,True,False,-0.10612840636101309
C0435,-0.22237934459460082,골드,0.15796128961673486,0.490140757589184,0.30265597787597714,0,True,False,False,False,False,True,False,False,True,False,False,False,True,-0.17561565118700023
C0436,-1.3357888522247126,브론즈,-0.7176231935481512,-1.3044249452545107,-1.5499418248442434,0,False,True,False,False,False,False,True,True,False,False,False,True,False,-0.21086618207699698
C0437,0.264737314993573,실버,-0.13382191787274372,0.041499331878260354,-1.3646820445722212,0,True,False,False,True,False,False,False,False,True,False,False,False,True,-0.2257863389829109
C0438,1.5869111053043305,실버,-0.4011414578778982,-0.18282138097720146,-0.6236429234841331,0,True,False,False,False,False,False,True,False,False,True,False,False,True,-0.35295125416507966
C0439,-1.4749650406784764,브론즈,-0.4611747848045151,-1.0801042323990488,-1.5499418248442434,0,True,False,False,False,False,True,False,True,False,False,False,False,True,0.061800243165922
C0440,-0.3615555330483648,브론즈,-0.5963412032066995,-1.0801042323990488,-0.4383831432121109,0,False,True,False,False,False,False,True,True,False,False,False,False,True,-0.1754104698753841
C0441,1.7260872937580947,브론즈,-0.6271170546715011,-1.3044249452545107,-0.4383831432121109,1,False,True,False,False,False,False,True,False,True,False,False,False,True,0.027384849407003763
C0442,-0.7094960041827747,실버,-0.26352147662367537,0.26582004473372217,-0.8089027037561554,1,True,False,False,False,False,True,False,False,True,False,False,True,False,-0.35913024818201805
C0443,-1.3357888522247126,실버,-0.23430071405556277,-0.18282138097720146,-0.2531233629400887,1,False,True,False,False,False,False,True,False,True,False,False,True,False,-0.2274665402389599
C0444,-0.01361506191395489,브론즈,-0.5688556235726568,-1.3044249452545107,-2.105721165660309,1,True,False,True,False,False,False,False,False,True,False,False,False,True,0.18075396035705518
C0445,0.055973032312927086,골드,0.22956322615265567,1.1631028961555694,0.30265597787597714,0,True,False,True,False,False,False,False,False,True,False,False,True,False,-0.27755979181724383
C0446,0.612677786127983,VIP,0.6305170267916865,1.611744321866493,1.784734220052154,0,True,False,False,False,False,False,True,False,False,True,False,True,False,-0.19889168733032744
C0447,-0.6399079099558926,브론즈,-0.38531388338826267,-1.5287456581099725,-0.2531233629400887,1,False,True,False,False,True,False,False,True,False,False,False,False,True,2.0708609378613443
C0448,1.6564991995312126,VIP,0.7126885573398767,2.2847064604328784,0.8584353186920437,0,True,False,False,False,False,True,False,False,True,False,False,True,False,-0.2655471482877556
C0449,0.12556112653980905,브론즈,-0.5748835511471136,-1.0801042323990488,-0.06786358266806648,1,False,True,False,False,False,True,False,False,False,True,False,False,True,-0.13775329877167503
C0450,-0.7790840984096566,VIP,0.5830756300549675,1.611744321866493,0.30265597787597714,0,True,False,True,False,False,False,False,False,True,False,False,False,True,-0.21554317174579482
C0451,1.6564991995312126,VIP,0.4947671456726913,1.8360650347219547,0.4879157581479993,0,True,False,True,False,False,False,False,False,False,False,True,True,False,-0.2775694328820395
C0452,1.5869111053043305,브론즈,-0.46321608315314866,-0.4071420938326633,-0.2531233629400887,1,True,False,False,False,False,False,True,False,False,True,False,True,False,-0.3424068837981583
C0453,-0.01361506191395489,골드,0.12298028280144283,0.7144614704446458,1.9699940003241754,0,False,True,False,False,False,False,True,True,False,False,False,True,False,-0.24394165542954727
C0454,-1.6837293233591224,VIP,0.412882985679204,1.3874236090110312,1.784734220052154,0,True,False,False,False,False,False,True,True,False,False,False,True,False,-0.24186830210745905
C0455,0.40391350344733695,VIP,0.620387933638396,2.0603857475774165,1.4142146595081095,0,False,True,False,True,False,False,False,False,True,False,False,True,False,-0.2660451066889794
C0456,4.944531484830035e-16,VIP,4.653280569230607,1.611744321866493,-0.2531233629400887,1,False,True,False,False,False,True,False,False,True,False,False,False,True,1.2130605114165267
C0457,-1.2662007579978305,실버,-0.03555315544712825,0.7144614704446458,-1.5499418248442434,0,True,False,False,False,False,True,False,False,True,False,False,False,True,-0.31981949221846606
C0458,4.944531484830035e-16,브론즈,-0.6884640643925497,-0.855783519543587,-0.6236429234841331,1,False,True,True,False,False,False,False,False,False,True,False,False,True,-0.43856922893205585
C0459,1.2389706341699207,골드,0.00018631189829260684,-0.18282138097720146,0.4879157581479993,0,False,True,True,False,False,False,False,True,False,False,False,False,True,-0.051103520648615466
C0460,-1.4053769464515944,실버,-0.08817374987393432,0.041499331878260354,-0.8089027037561554,0,True,False,True,False,False,False,False,False,True,False,False,False,True,-0.19574494276918633
C0461,0.8214420688086288,실버,-0.06028841647499568,0.7144614704446458,-0.06786358266806648,0,True,False,True,False,False,False,False,False,False,False,True,True,False,-0.3316583706275814
C0462,4.944531484830035e-16,실버,-0.29776585085799673,0.490140757589184,-0.06786358266806648,1,True,False,True,False,False,False,False,False,False,True,False,False,True,-0.4155495664793941
C0463,0.8910301630355109,실버,-0.2850095443346958,0.7144614704446458,0.6731755384200208,1,False,True,False,False,False,False,True,False,True,False,False,False,True,-0.4392151942929117
C0464,4.944531484830035e-16,브론즈,-0.4264374104486846,-1.3044249452545107,-0.6236429234841331,1,True,False,False,False,False,False,True,False,True,False,False,True,False,0.5556598683987104
C0465,-1.7533174175860045,골드,-0.099894948985881,1.1631028961555694,1.599474439780131,0,False,True,False,True,False,False,False,False,False,True,False,True,False,-0.4109867802757859
C0466,1.7260872937580947,브론즈,-0.7063634695965164,-1.0801042323990488,-0.8089027037561554,0,False,True,True,False,False,False,False,False,False,True,False,True,False,-0.3684943776186056
C0467,-1.1966126637709484,골드,0.13132510296671826,0.7144614704446458,0.6731755384200208,0,False,True,False,True,False,False,False,False,False,True,False,False,True,-0.23994762798947583
C0468,0.334325409220455,골드,0.3381683005282875,0.041499331878260354,1.4142146595081095,0,True,False,False,False,False,False,True,False,True,False,False,True,False,0.0848339067267876
C0469,-1.1270245695440666,실버,-0.26282320309502333,-0.4071420938326633,-0.8089027037561554,0,False,True,False,False,True,False,False,False,False,False,True,False,True,-0.16656683961814386
C0470,1.5869111053043305,실버,-0.20218492048396594,-0.4071420938326633,1.9699940003241754,0,True,False,False,False,False,False,True,False,True,False,False,True,False,-0.11335817127505814
C0471,0.8910301630355109,브론즈,-0.3679587165413542,-0.4071420938326633,-0.4383831432121109,1,True,False,False,False,False,False,True,True,False,False,False,False,True,-0.2588207825922108
C0472,1.0997944457161568,VIP,0.9189767002279673,2.2847064604328784,1.784734220052154,0,True,False,False,False,False,False,True,False,True,False,False,False,True,-0.20520948201815306
C0473,-0.22237934459460082,골드,0.09786689991409442,0.9387821833001077,1.0436950989640652,0,True,False,False,False,False,False,True,False,True,False,False,True,False,-0.29655068821593067
C0474,-0.08320315614083687,브론즈,-0.49796857359806,-1.5287456581099725,0.6731755384200208,1,True,False,False,True,False,False,False,False,False,True,False,False,True,1.47774987429968
C0475,0.47350159767421895,브론즈,-0.2901911726950715,-1.0801042323990488,-0.2531233629400887,0,True,False,True,False,False,False,False,False,False,True,False,False,True,0.36186844817063324
C0476,1.0302063514892748,브론즈,-0.6680603069356936,-1.0801042323990488,-1.920461385388287,0,True,False,False,False,True,False,False,False,False,True,False,True,False,-0.30127412695341443
C0477,1.3085587283968028,실버,-0.09748287949124113,0.26582004473372217,1.0436950989640652,0,True,False,True,False,False,False,False,False,False,True,False,False,True,-0.2620002694892079
C0478,-1.7533174175860045,VIP,0.565858622662538,2.2847064604328784,1.2289548792360883,0,False,True,True,False,False,False,False,True,False,False,False,True,False,-0.30849375429678316
C0479,4.944531484830035e-16,골드,0.17462373108332915,1.1631028961555694,0.6731755384200208,0,True,False,True,False,False,False,False,False,False,True,False,True,False,-0.29980969158509974
C0480,-1.4053769464515944,브론즈,-0.5234798411344401,-1.3044249452545107,-1.7352016051162655,1,False,True,False,False,False,False,True,False,False,True,False,False,True,0.3002025094221381
C0481,-0.7790840984096566,골드,0.0547990708472187,-0.4071420938326633,1.0436950989640652,0,False,True,False,True,False,False,False,False,False,True,False,True,False,0.11213924348401345
C0482,4.944531484830035e-16,브론즈,-0.6071474044652398,-1.5287456581099725,-1.3646820445722212,0,False,True,False,False,False,True,False,False,True,False,False,False,True,0.9029387202016286
C0483,-0.8486721926365386,골드,0.19427753193475814,1.3874236090110312,0.6731755384200208,0,False,True,False,False,True,False,False,False,False,True,False,True,False,-0.3240773662645414
C0484,1.0997944457161568,브론즈,-0.383579652942541,-1.0801042323990488,-0.9941624840281768,1,False,True,True,False,False,False,False,False,True,False,False,False,True,0.1979760535121374
C0485,-0.08320315614083687,실버,-0.2282487876253047,-0.6314628066881252,1.4142146595081095,0,False,True,False,False,False,False,True,False,False,True,False,False,True,-0.014867997194610443
C0486,-0.9182602868634206,VIP,0.6888407723801343,2.5090271732883402,2.34051356086822,0,False,True,False,True,False,False,False,False,True,False,False,False,True,-0.29728608017695746
C0487,-0.5703198157290107,브론즈,-0.4315289146603346,-0.18282138097720146,-0.8089027037561554,0,False,True,True,False,False,False,False,False,True,False,False,True,False,-0.3758063507915183
C0488,0.12556112653980905,실버,-0.32337355702354104,-0.18282138097720146,-0.06786358266806648,1,True,False,False,False,False,False,True,False,False,True,False,True,False,-0.2944602491037762
C0489,0.9606182572623928,VIP,0.7644969072320343,1.611744321866493,1.2289548792360883,0,True,False,True,False,False,False,False,True,False,False,False,True,False,-0.15186600839596534
C0490,0.40391350344733695,브론즈,-0.4034881609141455,-0.855783519543587,-0.06786358266806648,0,False,True,False,False,False,True,False,False,False,True,False,True,False,-0.06347973890116734
C0491,1.5869111053043305,브론즈,-0.2018810316237007,-0.855783519543587,0.0,0,True,False,False,False,True,False,False,False,True,False,False,True,False,0.20187854012916817
C0492,1.3781468226236846,실버,-0.2560860404985506,0.490140757589184,-0.4383831432121109,0,False,True,False,False,False,True,False,False,False,False,True,True,False,-0.39360573386549946
C0493,0.9606182572623928,브론즈,-0.5478250949124249,-0.6314628066881252,-0.06786358266806648,0,True,False,False,False,False,True,False,False,False,True,False,True,False,-0.3513728389392088
C0494,0.40391350344733695,브론즈,-0.4091803110180229,-0.6314628066881252,-1.179422264300199,0,True,False,False,False,False,False,True,False,False,False,True,True,False,-0.20538379031682963
C0495,4.944531484830035e-16,실버,6.534189514897114,0.26582004473372217,-0.06786358266806648,0,False,True,False,True,False,False,False,False,False,True,False,True,False,3.6174242106566328
C0496,-0.2919674388214828,골드,0.10258553414578775,0.26582004473372217,-0.4383831432121109,0,False,True,True,False,False,False,False,False,False,True,False,True,False,-0.1449633811434863
